id,people_name,review_count,yelping_since,useful,funny,cool,elite,fans,average_stars,compliment_hot,compliment_more,compliment_profile,compliment_cute,compliment_list,compliment_note,compliment_plain,compliment_cool,compliment_funny,compliment_writer,compliment_photos
aV0b8oqZXJs3Y1MnC4589g,Tom,21,2015-04-05 21:15:17,11,0,4,,0,3.91,0,0,0,0,0,0,0,0,0,0,0
lVk0LlVnYdKQqJpmOPRlwQ,Justin,2,2017-02-22 20:02:03,0,0,0,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
Da_Mlr5O1aYdQ9lA33FBaw,Antoinette,6,2013-09-09 15:50:46,8,2,0,,0,4.29,0,1,0,0,0,0,1,0,0,0,0
KBV99IK7T9UkW_FLjak3WA,Sandy,70,2015-06-04 16:05:17,119,31,63,"2017,2018",23,4.22,2,1,0,0,0,2,7,2,2,1,4
f3p1vxpTxcda0uzNJ31Huw,Essence,3,2017-05-02 01:28:42,2,1,0,,0,2.33,0,0,0,0,0,0,0,0,0,0,0
iMPgJ48Jlv0-guEBhMJIog,Bashir,7,2012-07-13 15:10:26,0,0,0,,0,3.5700000000000003,0,0,0,0,0,0,0,0,0,0,0
SkKIdgh9EDmGIqSqGO81sA,Zem,72,2011-11-19 19:46:48,90,28,11,,1,3.02,0,1,0,0,0,4,5,0,0,0,0
5s0lRoSMBb2a-9k5JxRyhw,Christopher,19,2012-05-20 17:14:42,34,6,7,,1,2.95,1,0,0,0,0,0,0,2,2,0,0
azrlV2sp3bkTF2zA_SAMAA,Jerome,5,2012-07-07 17:23:14,6,1,1,,2,4.2,0,0,0,0,0,0,0,0,0,0,0
YWgj2_1FX8Fx7rFGj2t6WQ,Val,14,2012-08-21 15:20:06,11,2,3,,0,2.79,0,0,0,0,0,0,0,0,0,0,0
yNJ2IGgC9DeV6RAOyYqRKw,Christine,11,2013-06-02 23:08:47,9,0,4,,1,3.82,0,0,1,0,0,0,0,0,0,0,0
9j7oqaUNLPkfF74APCaXpQ,Alyssa,17,2013-12-05 22:47:27,5,1,1,,0,3.24,0,0,0,0,0,0,0,0,0,0,0
XD42ic6KVHUz24hQtSLFUA,Dominique,14,2014-04-25 14:05:17,2,0,0,,0,4.14,1,0,0,0,0,0,0,0,0,0,0
WlAqMEeln9yT-jDW2rzQkw,Larry,18,2015-08-05 05:33:44,18,1,3,,0,3.42,0,0,0,0,0,0,1,0,0,0,0
UlbejNOQY-eFAyS7RCWmTA,Diana,9,2013-02-28 03:20:36,6,0,0,,0,4.1,0,0,0,0,0,0,0,0,0,0,1
jew-E1NvGVcgoaXk1T0rjQ,Malini,492,2014-06-19 21:37:38,404,69,198,"2017,2018,2019,20,20,2021",19,3.87,8,4,1,0,0,38,17,23,23,13,11
Kb43XUe7OUuQTE6U4NRVBQ,Amber,13,2012-11-17 19:18:19,7,1,0,,0,3.15,0,0,0,0,0,0,0,0,0,0,0
ZWyBk8bOjPpIJ2jNlS_gxA,Kristen,4,2012-10-30 01:35:38,1,0,1,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
GGvjj_Z7rh2W4wuvHsu9-w,Duy,64,2011-08-17 19:14:00,35,9,8,,1,4.41,0,0,0,0,0,4,3,0,0,0,1
SybMBox-rzn6_yrY0hkQuQ,Dan,21,2013-02-14 19:21:47,33,6,3,,0,3.96,0,0,0,0,0,0,0,0,0,0,0
nY1402fR_FWwNioXfkqQnQ,LeAnn,49,2014-12-05 23:59:42,39,5,1,,0,3.25,0,0,0,0,0,3,0,0,0,0,0
OIzywZ1JzDVALBLZixnF7g,Chasity,6,2018-06-03 20:35:51,1,1,0,,0,1.67,0,0,0,0,0,0,0,0,0,0,0
JsUKjyYgEoq3zgQEsf6Azg,Charneece,5,2017-05-26 01:31:12,7,1,0,,1,1.5,0,0,0,0,0,0,0,0,0,0,0
YpOFonarfwDgqIhjKCSbKg,Jared,24,2014-08-07 03:52:28,35,4,9,,0,4.58,0,0,0,0,0,0,0,0,0,1,0
PzXfrv7HSs-Qbfn8W9pNcw,Dave,5,2015-01-14 00:33:34,15,1,1,,0,1.8,0,0,0,0,0,0,0,0,0,0,0
zAeRTBZTHPmcyFTUOHdYig,Raeann,5,2016-04-13 18:38:50,0,0,0,,0,4.17,0,0,0,0,0,0,0,0,0,0,0
dNsIV3jXk8QzTYoZ2l-5XA,Wednesday,18,2015-01-14 19:16:24,5,0,2,,0,4.28,0,0,0,0,0,0,0,0,0,0,0
OaN6fvrMTSUG-pyVuBr_zg,Robert,40,2013-08-04 14:54:13,6,2,2,,0,3.83,0,0,0,0,0,0,0,0,0,0,0
WLg_gsoqUC8_BCGczDo01w,Felicia,24,2014-10-24 16:58:41,30,10,3,,0,3.15,0,0,0,0,0,1,1,0,0,0,0
Z53IU_xxmP9Oj2h3TryCiQ,Jennifer,13,2016-01-16 17:54:57,5,1,1,,3,3.77,1,0,0,0,0,0,0,0,0,0,0
cbSxX7HMB6uxpyowkEauUw,Chris,6,2018-04-22 01:34:13,2,1,1,,0,1.71,0,0,0,0,0,0,0,0,0,0,0
P_d8-exV4Sy5F0exMRqGkQ,Kaeli,1,2016-10-02 15:01:48,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
_RYtKe5j8cRY6EMykq2aHw,Marla,4,2016-06-13 19:12:16,2,0,2,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
79m1tk3SyeezN6AsO7AT3g,Bob,23,2012-11-05 00:43:48,15,1,7,,1,4.04,1,0,0,0,0,0,0,0,0,0,0
yI0K-o0DeHS9G8PNgB99EQ,Devin,4,2015-06-30 20:44:36,0,0,0,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
1iCpZplozx4pdYhdmBZqqw,Amanda,13,2015-07-23 22:22:22,4,2,0,,0,3.0,0,1,0,0,0,0,0,0,0,0,0
0cLvdT2ANqM7CL93gccVjA,Chad,2,2016-09-29 02:24:48,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
9FD3pxKmXFWblx6cDAJS4w,Frankie,6,2016-06-01 16:31:23,3,0,1,,0,4.33,0,0,0,0,0,0,2,0,0,0,0
-ZCf13dTuzGKMwKFRxTUwQ,Seneca,10,2013-07-11 02:06:09,5,0,2,,0,4.4,0,0,0,0,0,0,0,0,0,0,0
u4K1ZjSXltOW9llstg9TyQ,Mario,18,2015-05-02 15:41:06,16,2,3,,0,3.11,0,0,0,0,0,0,0,0,0,0,0
rkDzcDOT-ijLVzp8Bq5qUA,Jose,33,2010-05-25 20:28:00,22,2,5,,0,3.06,0,1,0,0,0,0,0,0,0,0,0
M6fECH_et0ffSODBrvQABA,Timothy,2,2014-05-02 21:36:29,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
aCcIBUxjryOzhkuV9QCKVg,Brandon,3,2016-09-04 16:34:52,0,0,0,,0,4.33,0,0,0,0,0,0,0,0,0,0,0
iaSbfxOCpk6AuwfSwFN52A,Cardi,2,2016-11-12 23:32:26,0,0,1,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
XOGRqvC3_ZZ2t0cTlJgVog,Anousone,3,2017-01-27 16:59:41,2,0,0,,0,3.67,0,0,0,0,0,0,0,0,0,0,0
oGHX5zHAcUd0hNbHo3eN1w,Danny,2,2015-04-16 23:20:17,5,0,2,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
jpnowuelbIbP2EyAg2qIRw,Christine,207,2015-07-14 23:55:57,242,80,111,"2015,2016,2019,20,20,2021",7,4.17,2,0,0,0,0,3,3,6,6,5,0
qXJWj-VFnfLsjVDQWKXQzg,Preston,28,2015-04-15 17:36:41,23,3,2,,0,1.83,0,0,0,0,0,0,1,0,0,0,0
ITDlbbfphv5OzZ7l1cS6iA,Tara,6,2015-06-21 17:47:52,0,0,0,,0,3.5,0,0,0,0,0,0,0,0,0,0,0
pAYFnNkr0XqeLrMZ0SM2BA,Sara,8,2019-02-24 18:08:16,5,0,0,,0,4.75,0,0,0,0,0,0,0,1,1,0,1
SD3XH0sNFieeXvWtIqjnLg,Jeannie,4,2016-10-10 16:46:03,1,0,0,,0,4.75,0,0,0,0,0,0,0,0,0,0,0
w_Jsxv86L48BAd7VDTQ2yQ,sandra,15,2011-09-05 17:53:01,10,1,0,,0,2.63,0,0,0,0,0,0,0,0,0,0,0
bL0YC-foGN3O08Rr8xw0sg,Daisy,100,2015-08-19 21:56:30,51,9,18,"2017,2018,2019",6,4.49,3,7,0,0,0,4,2,3,3,1,0
t61jZF0KSpjonh8K_9cFaA,Markus D,214,2014-02-23 12:37:57,782,243,455,"2017,2018,2019,20,20,2021",34,3.25,5,4,0,0,0,18,15,16,16,21,20
xF9QJu3P2yI4f_YPH_0QtA,Nikki,11,2014-07-13 14:26:00,1,1,0,,0,4.38,0,0,0,0,0,0,0,0,0,0,0
47VqNSfHBg69lHEzCMnlXQ,Kathleen,7,2014-07-30 21:32:43,1,0,0,,0,3.29,0,0,0,0,0,0,0,0,0,0,0
qFZrQFRbJv5nGj3l-YKCew,Douglas,16,2011-07-04 23:42:52,8,3,3,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
kJqrpMBtpNn-GduWJ4rTuQ,Emmanuel,4,2015-08-28 15:47:19,1,0,0,,0,4.75,0,0,0,0,0,0,0,0,0,0,0
RZMqdJV5fIafqIT6miGX2A,Kelly,6,2016-10-12 02:00:41,5,1,0,,0,3.5,0,0,0,0,0,0,0,0,0,0,0
n8WSQ3N-DPoLq6YbsAqzrw,Andrew,5,2014-06-30 23:23:12,3,0,0,,0,4.4,0,0,0,0,0,0,0,0,0,0,0
gvdFSI9b9IvLuqZeIili7g,Jamie,135,2016-07-09 13:38:45,116,25,51,"2017,2018,2019,20,20,2021",4,4.35,2,2,0,0,0,2,6,11,11,8,1
YA8RIUE9iDo18SNwq8AEFg,Tabitha,9,2014-04-04 02:20:00,12,0,1,,0,2.7,0,0,0,0,0,0,0,0,0,0,0
PNeL0jQb7q4rAOthna4_7g,Mary,6,2016-12-30 06:47:20,4,0,1,,0,2.83,0,0,0,0,0,0,0,0,0,0,0
bnLDzyaHP7CczyJfYibPEA,Sarah,2,2016-05-20 22:07:31,5,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
RF10H09h98BaHfIZ8JS8jQ,Todd,7,2017-08-27 12:43:35,0,1,0,,0,4.5,0,0,0,0,0,0,0,0,0,0,0
8-kJHKgeCWei3FC_ONFEJQ,Concur,9,2017-12-08 00:49:10,4,0,0,,0,4.1,0,0,0,0,0,0,0,0,0,0,0
QKNiFTb4r5iD7bnc2wtiUg,Tom,14,2012-05-20 12:15:55,13,4,0,,0,4.59,0,0,0,0,0,0,0,0,0,0,0
eVyt-Dqk6ODPhiXIVzuxdg,Tyler,8,2015-11-07 08:52:27,5,0,0,,0,3.25,0,0,0,0,0,0,0,0,0,0,0
Khos6gAWrKRnE0byDTn9wg,Alexa,18,2018-07-21 04:10:08,11,1,0,,0,3.83,0,0,0,0,0,0,0,0,0,0,0
LvOEoKvGvZtkcVSsxsRPJw,Lauren,3,2014-09-02 21:50:07,0,0,0,,0,3.67,0,0,0,0,0,0,0,0,0,0,0
3OpjIw6gnMTNM2BQTgNHuw,Matt,9,2016-04-07 05:08:24,6,6,3,,0,4.11,0,0,0,0,0,2,0,0,0,0,0
YxmSU75LkfspCF2gkUCH8g,Katie,38,2011-07-18 18:21:05,6,1,1,,0,4.42,0,0,0,0,0,0,0,0,0,0,0
tBkPUlWXw37oi1h_3ZjpGw,Paul,10,2013-07-23 22:07:20,10,1,0,,0,1.4,0,0,0,0,0,0,0,0,0,0,0
lV8ED4CAT4vXqHwOu8Pbfg,Henry,3,2014-07-20 17:23:30,5,0,2,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
zCdZ82HB6G2i8-uS-ca40A,Jayme,22,2015-01-30 19:21:56,27,6,10,,0,4.05,0,0,0,0,0,0,0,0,0,0,0
WQe0DlKeX0zNymtSVotviQ,Kaitlyn,3,2014-07-28 21:53:40,1,0,0,,0,1.75,0,0,0,0,0,0,0,0,0,0,0
AWUXsbW2H4XlJFzYC12Afg,Jasmine,2,2013-10-11 17:15:38,6,5,0,,0,1.0,0,0,0,0,0,1,0,0,0,0,0
bJI1PZO0yPBSuj0rXEtaLA,Andrew,2,2018-05-19 01:31:00,0,0,0,,0,2.5,0,0,0,0,0,0,0,0,0,0,0
1Swf0JBVdyPrdm-7OQTE9A,Dave,16,2010-08-10 01:16:05,18,12,11,,1,4.06,0,0,0,0,0,1,1,0,0,0,0
ysaLYfLXa2MclPKPLaVRAQ,Jennifer,7,2016-03-02 23:55:08,3,0,1,,0,4.86,0,0,0,0,0,0,0,0,0,0,0
rsJhGHt4seTGhdBW3-iz0w,Tammie,10,2011-11-12 01:21:12,12,0,8,,0,4.67,0,0,0,0,0,0,0,0,0,0,0
Wwe2wFVh_crtR5v01XSFAA,Felix,1,2012-03-24 12:21:13,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
bTLsulnVu-buk8PbgXMboA,Linda,3,2014-08-22 18:28:06,1,0,0,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
kjMMP5YWnPepOQWLU7VHpw,Angela,4,2019-04-06 16:39:34,1,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
HIfrfPS7-yoEcG78WXI0nw,Mikki,2,2019-05-24 10:09:30,2,2,0,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
G_83X6-8hBDeZGqgMBaI1g,Patricia,112,2013-08-06 04:33:32,123,28,10,,3,2.96,0,0,0,0,0,6,4,0,0,1,2
13pN4tWmqKiBgYEr_t28ag,Nicole,5,2016-10-08 22:50:14,2,3,0,,0,1.83,0,0,0,0,0,0,0,0,0,0,0
dij6U9NfVUlv9nx1wIT99Q,Mike,18,2011-09-01 11:15:20,8,0,1,,0,4.17,0,0,0,0,0,0,0,0,0,0,0
lcLua659n3DvZDyHpXKbpA,Steven,2,2014-10-31 23:40:01,3,0,0,,0,2.5,0,0,0,0,0,0,0,0,0,0,0
sIEfZuCeWJXeZPkhCXRY8w,Jennifer,17,2015-10-08 00:46:40,3,1,0,,0,3.67,0,0,0,0,0,0,0,0,0,0,0
r9rDI1vUWA3tZUTrtYm3bQ,Terri,30,2015-07-11 22:03:54,8,3,2,,0,4.2,0,0,0,0,0,0,0,0,0,0,0
kgXtOag6mfRoIHa1LTjoug,Shaitan,6,2015-11-07 14:19:14,12,3,1,,0,2.71,0,0,0,0,0,1,0,0,0,0,0
ODqvx6RYYVBHq4VCQX3emg,Terri,4,2016-04-06 18:53:44,7,2,1,,0,2.0,0,0,0,0,0,0,0,0,0,0,0
18HFbNLnxEZwF_x2HiQT7w,Sara,6,2013-10-24 14:16:50,6,0,1,,0,3.67,0,0,0,0,0,0,0,0,0,0,0
JCm3iYuv6pbLmg29sY9X3A,Tara,4,2010-04-28 23:28:22,1,0,0,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
6W_XLnhxUtokSxPPJz9IdQ,Tomiko,21,2016-06-18 22:38:13,11,4,1,,0,3.55,0,0,0,0,0,0,0,0,0,0,0
uqSLPG1VpH2EbDOYmoyQLA,Katie,6,2019-07-08 15:42:31,3,0,0,,0,4.5,0,0,0,0,0,0,0,0,0,0,0
UF8p3hWFIdDiixSD30Gecg,Jaye,23,2016-06-12 22:24:16,30,5,2,,0,3.63,0,0,0,0,0,0,0,0,0,0,0
-nHwoXO27fuLfxAfSqAggw,Jayne,9,2015-04-23 01:17:41,11,1,0,,0,2.6,0,0,0,0,0,0,0,0,0,0,0
xAlqzAgqorS1DvKcvoTkGA,Kingston,7,2014-03-08 15:51:15,6,1,0,,0,1.71,0,0,0,0,0,0,0,0,0,0,0
IIOymnKV_wU00yIiR3kjDA,Nicholas,6,2015-03-09 01:28:53,17,0,2,,1,4.33,0,0,0,0,0,0,0,0,0,0,0
AzS5rVCpcp8xiWg6WbCrtQ,Knight,2,2015-03-24 03:30:00,2,0,0,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
xApwT6p8xgmkw2f5ztUmfQ,Devon,8,2019-07-30 23:09:01,2,0,0,,0,1.5,0,0,0,0,0,0,0,0,0,0,0
yIlcWq2ju7T666G0ylu-Tw,Anthony,24,2013-03-04 18:09:43,49,7,3,,0,2.83,0,1,0,0,0,0,1,0,0,0,0
YwEhMoHotL63KPT8DjWNZw,Ray,5,2015-01-25 23:25:36,9,2,1,,0,3.6,0,0,0,0,0,0,0,0,0,0,0
H0z1Q6jcHhs6o5S5Tw0hdg,Jared,6,2019-09-26 03:14:27,2,0,0,,0,4.33,0,0,0,0,0,0,0,0,0,0,0
no0cZXf9M8lKuRpOsfxkmA,Michael,19,2015-07-07 02:58:28,7,0,2,,0,4.37,0,0,0,0,0,0,0,0,0,0,0
f4KQYilY4nY1DsZIhNf8-A,Mary,3,2013-03-04 01:46:08,1,0,1,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
_YS2M9azrqTr6v9wIdVeug,Shonda,3,2016-10-20 17:58:03,4,0,0,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
LwUPvC9sFQnL4MRoukMsAw,Amber,8,2014-06-05 19:21:35,12,9,0,,0,2.0,0,0,0,0,0,0,0,0,0,0,0
uN714uycnh43olmLXtJPpA,Andy,2,2019-05-26 22:19:20,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
Sl0rIEFSlKkyE9NF7w8tgg,Wendy,20,2017-09-18 19:35:05,8,0,1,,0,4.1,0,0,0,0,0,0,0,0,0,0,0
3XRu9yUojvHeu3axuqS-nA,Fatima Mae,8,2017-06-21 12:27:28,2,0,1,,1,3.88,0,0,0,0,0,0,0,0,0,0,0
X0AFebM0r6hIrFCQaCjUtw,Nicole,1,2019-11-30 11:28:39,0,0,0,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
KjOUjMMI6M9HYhqDquENkg,Natasha,11,2017-09-30 23:23:45,2,0,1,,0,3.91,0,0,0,0,0,0,0,0,0,0,0
rV3OoSsxg2pB8mrs1PzvEA,Israel,3,2017-02-04 23:58:54,0,0,0,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
fRKGqX2xoqeJXHCqwf7AMg,Lucille,12,2010-12-30 20:45:32,7,0,1,,0,2.42,0,0,0,0,0,1,0,0,0,0,0
_A8IviMw_JHneRz_SRo6wg,Gabriel,27,2018-08-05 02:51:58,3,2,0,,0,3.39,0,1,0,0,0,0,0,0,0,0,0
ghLEFspAPw449E5VD9y2Rg,Christina,4,2020-02-17 13:07:57,5,0,0,,0,4.5,0,0,0,0,0,0,0,0,0,0,0
8DFpuJlNYhGcqpRm2twAAg,Gia,10,2014-07-02 13:54:57,6,3,0,,0,3.4,0,0,0,0,0,0,0,0,0,0,0
9yLodNYnrdPRApn7sjkdFA,Quintavis,1,2019-12-02 18:26:19,1,0,0,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
693ZkE3B_Q16DWYnUJvJ2g,Bob,13,2012-07-23 22:25:36,5,0,1,,0,4.47,0,0,0,0,0,0,0,1,1,0,0
DRGB1zLcsvXfJdT2aF3dbQ,Bayla,10,2015-05-24 13:40:13,10,2,1,,1,2.3,0,0,0,0,0,0,0,0,0,0,0
_0floXrkIKg-_ES6nJkB6g,Stan,4,2012-01-06 05:29:33,1,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
Y7N92z_GeRz_gWgwohNMYA,Angel,23,2010-08-19 23:39:08,35,4,4,,0,3.67,0,0,0,0,0,0,0,0,0,1,0
AmoLEO0XCU4SoEP5AkVE1w,Mlke,28,2014-07-17 03:24:18,17,3,2,,1,3.13,0,0,0,0,0,1,1,0,0,0,0
u-1ANwK-1DpF47fDnxdK5g,Nicole,11,2015-10-30 05:45:36,18,6,5,,2,4.36,0,0,0,0,0,1,0,1,1,0,0
mwy_BuBXLtVHfnlFiq79Sg,Sara,12,2015-04-24 14:47:40,2,1,1,,2,4.71,0,0,0,0,0,0,0,0,0,0,0
bFM-rPSgZte2YbRI6j4SLQ,Shawn,23,2016-10-25 23:20:45,52,6,21,,3,3.76,0,0,1,1,0,1,0,4,4,1,3
dSKQnNgSS1NrrUY4ya3fkQ,Alexander,5,2016-08-22 00:14:16,5,1,0,,0,2.0,0,0,0,0,0,0,0,0,0,0,0
c5Omth0e9G_Q_FQNPfgJmQ,Amy,7,2015-05-08 03:15:27,7,0,0,,0,4.25,0,0,0,0,0,0,0,0,0,0,0
tiUZaIiPJ1Pd-QgWDZmVag,Holly,10,2011-07-31 02:09:17,10,1,0,,1,3.55,0,0,0,0,0,0,0,0,0,0,0
ynosZCP0gOfoCb_bGtFEMg,Linda,1,2021-05-22 00:48:10,0,0,0,,0,1.0,0,0,0,0,0,0,0,0,0,0,0
aZlcr2oZNCUprs22EhgjDw,rich,32,2010-12-22 19:22:19,17,2,6,,0,3.61,0,0,0,0,0,2,0,0,0,0,0
BfaDJf7sbeUEURwCA_VyxA,John,1,2016-11-12 16:50:56,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
7XOukiHIFL25LGM7oVzoYg,Meredith,3,2013-03-27 15:03:08,0,0,0,,0,2.67,0,0,0,0,0,0,0,0,0,0,0
TnpQRI0nr4kR5L3Y_UKrPA,Kam,19,2014-06-06 03:06:11,11,1,2,,0,3.76,0,0,0,0,0,1,2,0,0,0,0
Z78Uu_sRB8u57TuMUpsQMw,Mike,4,2012-01-15 20:23:07,10,0,0,,0,3.2,0,0,0,0,0,0,0,0,0,0,0
o2Xs7CAgQcGwfCtH31QEgw,Lori,1,2016-11-04 23:57:02,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
z3op050zoK1FRWJbYt2r_Q,Victoria,24,2018-07-27 15:23:47,5,0,3,,0,4.96,0,0,0,0,0,0,0,0,0,0,0
5HgXJBEgw5DifD2sv8KMaw,Elizabeth,7,2014-07-18 20:28:53,8,0,1,,0,4.71,0,0,0,0,0,0,0,0,0,0,0
tWhuGPKokp_JfRCkfrdCjw,Jennifer,1,2012-12-01 02:07:22,1,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
h6CkTpfy2ng85F0cjVfSFA,C,2,2019-06-12 04:37:39,0,0,0,,0,1.5,0,0,0,0,0,0,0,0,0,0,0
OBmi7Fddj82chSDhLfegmQ,Bill,18,2011-05-31 01:15:14,4,1,0,,0,3.83,0,0,0,0,0,1,0,0,0,1,0
y1CUY_W4BlSb6d3oSQ0SAQ,Timmy,15,2016-05-05 19:34:37,1,1,2,,0,4.04,0,0,0,0,0,0,0,0,0,0,0
RSeEir7BUb5pG4AksE55RA,Joe,4,2015-03-21 14:48:13,10,0,0,,0,2.25,0,0,0,0,0,0,0,0,0,0,0
OmEZcaNV-wBsGFdrV1KWrw,Karen,2,2013-10-11 01:46:54,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
k0D1_cRXaI99LcNbiu0vYg,Ida,7,2017-07-29 14:25:35,36,6,13,,3,4.29,0,0,0,0,0,0,0,0,0,0,0
vX_McdVh7ZcCy7VMrpV6jQ,Christi,7,2016-02-16 21:53:10,3,1,1,,0,1.71,0,0,0,0,0,0,0,0,0,0,0
bUcfE38_C8FoiwwObGuulg,Matthew,17,2009-10-14 03:32:55,34,7,4,,1,4.24,0,1,0,0,0,0,1,1,1,0,0
V2u9UDVXmzi-wDzRC9T4Ww,Alexandria,27,2018-06-08 17:17:15,1,0,2,,0,3.79,0,0,0,0,0,0,0,0,0,0,0
8yG3d1IbGtc75koEtsfI6g,Samantha,5,2019-06-25 01:48:13,1,0,0,,0,4.2,0,0,0,0,0,0,0,0,0,0,0
PtNis6K016L_FMRjiIg6Rw,Sy,5,2009-10-30 04:24:16,1,0,0,,0,4.0,1,0,0,0,0,0,0,0,0,0,0
HUNKleM5Rhas1qDKkGmA3w,TuongUyen,1,2017-12-09 14:47:20,0,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
PaQo3Ji59W2uZ27VncNUsA,Nina,6,2016-06-02 23:16:17,5,1,3,,0,3.5,0,1,0,0,0,1,1,0,0,0,0
X-F5isi9mTKSPZZ79f0i2g,Justine,13,2015-12-11 16:42:00,5,0,0,,0,3.23,0,0,0,0,0,0,0,0,0,0,0
8NxsCKdRzZ7ZG3XC41UAmQ,Myles,5,2015-01-25 19:52:40,0,0,0,,0,1.83,0,0,0,0,0,0,0,0,0,0,0
rU9LrfVwV3pFSJXTjOPJFQ,Food Snob,8,2010-02-21 02:52:34,2,2,1,,0,2.63,0,0,0,0,0,0,0,0,0,0,0
tT3zpWoGya1soKTqQV5iRg,Matt,7,2015-12-19 10:08:53,3,1,2,,1,4.43,0,0,0,0,0,0,0,0,0,0,0
BJ7BUzSYyeka0AoVvoZ1Lw,Alex,24,2018-09-15 19:27:56,9,1,1,,0,4.08,0,0,0,0,0,4,2,0,0,0,2
WkTn3pSzNXNycvsX1yDrwg,Carl,2,2013-08-04 21:22:42,0,2,0,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
AUsVj46MugSRbXJA2GeVdA,Marianne,6,2012-07-29 17:52:51,21,0,0,,1,2.5,0,0,0,0,0,0,0,0,0,0,0
1JjjWqzCJjU0B_pcF3PBDg,Anna,5,2013-12-26 01:49:29,4,1,1,,0,2.6,0,0,0,0,0,0,2,0,0,0,0
G2_gcnjtr1Pa7_amixfjew,Maria,5,2016-04-19 05:57:44,4,0,0,,0,2.8,0,0,0,0,0,0,0,0,0,0,0
VeQv-k6EZ6ZMlVAas4ACYg,Marie,5,2012-01-28 21:49:34,3,1,1,,0,4.4,0,0,0,0,0,0,0,0,0,0,0
Y86DmDVCEDtcaXO7LhSIOQ,Tom,1,2019-02-06 18:16:45,2,0,0,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
I8V3XTLOUB4rviqJrNC6gw,Duane,9,2016-01-21 23:11:44,1,0,0,,0,4.89,0,0,0,0,0,0,0,0,0,0,0
hnLZVkpugWFxDzVa60E6fA,Jeff,34,2013-07-08 17:51:45,30,10,3,,0,2.38,0,0,0,0,0,0,0,0,0,0,0
j0ma2nd_5CCMaMRmC6gjrg,Robert,9,2010-01-30 01:10:29,41,4,9,,0,3.45,0,0,0,0,0,1,0,0,0,0,0
VObDvXZEf51qNeTHeEzSNA,Rocco,4,2019-07-28 14:20:17,2,0,0,,0,2.25,0,0,0,0,0,0,0,0,0,0,0
HiRrs8kTHHHAapM1YrhtTA,Mai,4,2016-01-06 07:01:16,3,0,0,,0,4.2,0,0,0,0,0,0,0,0,0,0,0
xA5fpedmP06LjxeqyaS2qg,Happy,26,2016-06-19 19:24:13,4,1,0,,0,4.22,0,0,0,0,0,3,0,0,0,0,0
Xuvse3O6p42qB1lgBLKCGw,Chris,7,2012-08-04 18:57:08,3,0,1,,0,4.71,0,0,0,0,0,0,0,0,0,0,0
ey7NiKshBD0lwcGT9iXLfw,Z,11,2017-08-11 00:33:34,5,2,1,,0,5.0,0,0,0,0,0,0,0,0,0,0,0
qYEvJ0sIE-PODbUev70tCA,Janet,16,2010-11-18 21:52:35,8,1,0,,0,4.5,0,0,0,0,0,1,0,0,0,0,0
jwj1LhJHSH6QBcnD3pjntA,Carol,8,2015-03-30 13:28:58,3,3,1,,0,2.63,0,0,0,0,0,0,0,0,0,0,0
yU-LOhyRe_8rPp4OIIKNew,Kimberly,14,2014-09-17 20:20:16,5,0,0,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
_8jYTeOBMf8_ToIXINLmMA,Jessica,12,2014-04-08 11:33:34,1,0,1,,0,4.0,0,0,0,0,0,0,0,0,0,0,0
0CcBAG105yPYm8GWb7jmHA,Joan,32,2018-01-22 22:43:39,9,1,0,,0,3.0,0,0,0,0,0,0,0,0,0,0,0
